time,seconds_elapsed,magneticBearing
1779786824410126600,203.44312670898438,198.23073929568275
1779786824420209700,203.45320971679686,198.908260856191
1779786824430293800,203.46329370117186,199.01764671548653
1779786824440377600,203.47337768554686,200.03233108548153
1779786824450460700,203.48346069335938,199.68399497475625
1779786824460544800,203.49354467773438,200.66966425369174
1779786824470627800,203.5036279296875,200.35705949761498
1779786824480711700,203.51371166992186,200.79484705242385
1779786824490794800,203.52379467773437,200.6014760832809
1779786824500878800,203.53387890625,201.26021527121566
1779786824510962700,203.54396264648437,201.91418011483307
1779786824521045800,203.55404565429689,201.18260852357963
1779786824531129900,203.5641298828125,201.0531511654952
1779786824541212700,203.57421264648437,200.6569437017162
1779786824551296800,203.584296875,200.26576492285898
1779786824561379600,203.59437963867188,199.8449477968975
1779786824571464000,203.6044638671875,199.76059966578453
1779786824581546800,203.61454663085937,199.41479825315162
1779786824591630600,203.62463061523437,198.93454754994883
1779786824601715000,203.63471484375,199.12380695844388
1779786824611797800,203.6447978515625,199.4069279762295
1779786824621881600,203.65488159179688,199.65722639597507
1779786824631964700,203.66496459960936,199.91105505324407
1779786824642048800,203.675048828125,200.37534096058386
1779786824652131800,203.6851318359375,200.84771811433055
1779786824662215700,203.69521557617188,200.97022945444962
1779786824672298800,203.705298828125,200.32592397541114
1779786824682382800,203.7153828125,199.73945489799715
1779786824692466700,203.725466796875,200.45555398824592
1779786824702549800,203.7355498046875,199.81793545411156
1779786824712633900,203.7456337890625,198.53922936158546
1779786824722717000,203.75571704101563,198.01688170405296
1779786824732800800,203.76580078125,197.76459947447768
1779786824742883600,203.77588354492187,197.20651109819323
1779786824752968000,203.7859680175781,196.7631639968908
1779786824763051800,203.7960517578125,197.07931140694484
1779786824773134600,203.80613452148438,197.9023697030683
1779786824783219000,203.81621899414063,197.37238552092845
1779786824793301800,203.8263017578125,198.23166975382566
1779786824803385900,203.8363857421875,198.66102744787534
1779786824813468700,203.84646875,198.9425004181483
1779786824823552800,203.856552734375,199.61171146790804
1779786824833635800,203.8666357421875,199.53046656074798
1779786824843719700,203.8767197265625,200.1500812908054
1779786824853803800,203.8868037109375,199.17992259447985
1779786824863886800,203.89688696289062,199.98226813522652
1779786824873970700,203.906970703125,199.99879281896656
1779786824884053800,203.9170537109375,199.06587080685577
1779786824894137900,203.92713793945313,198.83287716422907
1779786824904221000,203.93722094726562,198.08282350686986
1779786824914304800,203.9473046875,197.2714362971471
1779786824924388600,203.957388671875,197.2327077162856
1779786824934472000,203.96747192382813,196.18528748074996
1779786824944555800,203.9775556640625,196.43962995872343
1779786824954638600,203.987638671875,197.0774791226852
1779786824964723000,203.9977229003906,197.98253325370356
1779786824974805800,204.0078056640625,198.49759482603426
1779786824984889900,204.01788989257813,198.86056240057994
1779786824994972700,204.02797265625,198.5930742330427
1779786825005056800,204.03805688476564,199.08640560492267
1779786825015140900,204.04814086914064,200.22370878364774
1779786825025223700,204.0582236328125,199.3579298308715
1779786825035307500,204.0683076171875,200.67024011530827
1779786825045390300,204.0783903808594,199.59150866103315
1779786825055474200,204.08847412109375,199.42335362565595
1779786825065557200,204.09855712890624,199.71833333587864
1779786825075641300,204.10864135742187,199.91150330318135
1779786825085725200,204.11872509765624,198.56111176820247
1779786825095808300,204.1288083496094,198.27575890661984
1779786825105892400,204.1388923339844,197.34531235123038
1779786825115975400,204.14897534179687,198.99337787013303
